file,method,instance_file,config,mode,run,seed,start_time,iteration_limit,destroy_percent,status,runtime,objective,total_bin_cost,total_excess,total_conflicts,instance_name,set,x,y,z,t
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_10_set2_7types_concave_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_concave,sfc,3,44,2026-04-30 17:57:56,150,25,FEASIBLE,6.363308,89344.0,89344.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_10_set2_7types_concave_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_concave,sfc,4,45,2026-04-30 17:58:02,150,25,FEASIBLE,11.346685,89196.0,89196.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_10_set2_7types_concave_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_concave,sfc,5,46,2026-04-30 17:58:14,150,25,FEASIBLE,14.32746,89245.0,89245.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_10_set2_7types_concave_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_concave,sfc,6,47,2026-04-30 17:58:28,150,25,FEASIBLE,6.913294,89220.0,89220.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_10_set2_7types_concave_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_concave,sfc,7,48,2026-04-30 17:58:35,150,25,FEASIBLE,11.697056,89233.0,89233.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_10_set2_7types_concave_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_concave,sfc,8,49,2026-04-30 17:58:47,150,25,FEASIBLE,11.298025,89196.0,89196.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_10_set2_7types_concave_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_concave,sfc,9,50,2026-04-30 17:58:58,150,25,FEASIBLE,6.435587,89445.0,89445.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_10_set2_7types_concave_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_concave,sfc,10,51,2026-04-30 17:59:05,150,25,FEASIBLE,10.065747,89291.0,89291.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,1,42,2026-04-30 17:59:15,150,25,FEASIBLE,9.572072,180198.0,180198.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,2,43,2026-04-30 17:59:24,150,25,FEASIBLE,11.087414,180221.0,180221.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,3,44,2026-04-30 17:59:35,150,25,FEASIBLE,8.821367,180213.0,180213.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,4,45,2026-04-30 17:59:44,150,25,FEASIBLE,8.343149,180210.0,180210.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,5,46,2026-04-30 17:59:52,150,25,FEASIBLE,10.887514,180187.0,180187.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,6,47,2026-04-30 18:00:03,150,25,FEASIBLE,11.605499,180177.0,180177.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,7,48,2026-04-30 18:00:15,150,25,FEASIBLE,9.045997,180218.0,180218.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,8,49,2026-04-30 18:00:24,150,25,FEASIBLE,9.368173,180205.0,180205.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,9,50,2026-04-30 18:00:33,150,25,FEASIBLE,10.666074,180223.0,180223.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_convex_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_convex,sfc,10,51,2026-04-30 18:00:44,150,25,FEASIBLE,10.725224,180215.0,180215.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,1,42,2026-04-30 18:00:55,150,25,FEASIBLE,13.130542,130600.0,130600.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,2,43,2026-04-30 18:01:08,150,25,FEASIBLE,20.700001,130630.0,130630.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,3,44,2026-04-30 18:01:29,150,25,FEASIBLE,17.537748,130560.0,130560.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,4,45,2026-04-30 18:01:46,150,25,FEASIBLE,14.139475,130650.0,130650.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,5,46,2026-04-30 18:02:00,150,25,FEASIBLE,16.883517,130640.0,130640.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,6,47,2026-04-30 18:02:17,150,25,FEASIBLE,12.345781,130640.0,130640.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,7,48,2026-04-30 18:02:30,150,25,FEASIBLE,14.059055,130630.0,130630.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,8,49,2026-04-30 18:02:44,150,25,FEASIBLE,12.520906,130610.0,130610.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,9,50,2026-04-30 18:02:56,150,25,FEASIBLE,12.524172,130650.0,130650.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_linear_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_linear,sfc,10,51,2026-04-30 18:03:09,150,25,FEASIBLE,9.21047,130630.0,130630.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,1,42,2026-04-30 18:03:18,150,25,FEASIBLE,13.4258,88778.0,88778.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,2,43,2026-04-30 18:03:31,150,25,FEASIBLE,11.449855,88804.0,88804.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,3,44,2026-04-30 18:03:43,150,25,FEASIBLE,7.250825,88636.0,88636.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,4,45,2026-04-30 18:03:50,150,25,FEASIBLE,8.164219,88815.0,88815.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,5,46,2026-04-30 18:03:58,150,25,FEASIBLE,14.117322,88836.0,88836.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,6,47,2026-04-30 18:04:12,150,25,FEASIBLE,7.961813,88903.0,88903.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,7,48,2026-04-30 18:04:20,150,25,FEASIBLE,15.813792,88775.0,88775.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,8,49,2026-04-30 18:04:36,150,25,FEASIBLE,11.745325,88596.0,88596.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,9,50,2026-04-30 18:04:48,150,25,FEASIBLE,8.296116,88585.0,88585.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_2_set2_7types_concave_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_2.txt,set2_7types_concave,sfc,10,51,2026-04-30 18:04:56,150,25,FEASIBLE,15.737171,88620.0,88620.0,0.0,0.0,HS_Random_4_11_2,set2,4,11,2,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,1,42,2026-04-30 18:05:12,150,25,FEASIBLE,14.253253,184651.0,184651.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,2,43,2026-04-30 18:05:26,150,25,FEASIBLE,15.217968,184632.0,184632.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,3,44,2026-04-30 18:05:41,150,25,FEASIBLE,22.356962,184633.0,184633.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,4,45,2026-04-30 18:06:04,150,25,FEASIBLE,19.074369,184633.0,184633.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,5,46,2026-04-30 18:06:23,150,25,FEASIBLE,11.138744,184641.0,184641.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,6,47,2026-04-30 18:06:34,150,25,FEASIBLE,13.081196,184659.0,184659.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,7,48,2026-04-30 18:06:47,150,25,FEASIBLE,10.012005,184615.0,184615.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,8,49,2026-04-30 18:06:57,150,25,FEASIBLE,16.984558,184638.0,184638.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,9,50,2026-04-30 18:07:14,150,25,FEASIBLE,17.165398,184628.0,184628.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_convex_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_convex,sfc,10,51,2026-04-30 18:07:31,150,25,FEASIBLE,14.015063,184638.0,184638.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,1,42,2026-04-30 18:07:45,150,25,FEASIBLE,20.725366,132940.0,132940.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,2,43,2026-04-30 18:08:06,150,25,FEASIBLE,13.185987,133000.0,133000.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,3,44,2026-04-30 18:08:19,150,25,FEASIBLE,13.9021,133050.0,133050.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,4,45,2026-04-30 18:08:33,150,25,FEASIBLE,7.476495,133020.0,133020.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,5,46,2026-04-30 18:08:40,150,25,FEASIBLE,14.883394,132990.0,132990.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,6,47,2026-04-30 18:08:55,150,25,FEASIBLE,9.186251,133050.0,133050.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,7,48,2026-04-30 18:09:05,150,25,FEASIBLE,9.186393,133050.0,133050.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,8,49,2026-04-30 18:09:14,150,25,FEASIBLE,19.852963,132970.0,132970.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,9,50,2026-04-30 18:09:34,150,25,FEASIBLE,18.533795,133030.0,133030.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_linear_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_linear,sfc,10,51,2026-04-30 18:09:52,150,25,FEASIBLE,21.314598,132900.0,132900.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
